src_host,dest_host,timestamp,delay_mean,delay_median,delay_sd
perfsonar2.na.infn.it,psum01.aglt2.org,1570238106000,69.11031666666668,69.11,0.02192562554536567
atrogr007.nipne.ro,btw-lat.grid.kiae.ru,1570238186000,89.16008333333328,133.415,8.473944545471262
atrogr007.nipne.ro,btw-lat.grid.kiae.ru,1570238126000,91.94317195325537,93.67,8.401209247295464
perfsonar-latency.grid.pub.ro,perfsonar02.datagrid.cea.fr,1570238208000,17.719466666666666,17.72,0.052552027130792524
perfsonar-latency.grid.pub.ro,perfsonar02.datagrid.cea.fr,1570237967000,17.61091666666667,17.57,0.15966525312526683
ps-02.lnl.infn.it,sbgperfps2.in2p3.fr,1570238206000,145.08282136894817,136.28,36.29332229154663
marperf02.in2p3.fr,ps-latency.hepnetcanada.ca,1570238124000,64.23411666666667,64.22,0.04674989898979017
ps-londhx1.ja.net,perfsonar-latency.esc.qmul.ac.uk,1570238150000,1.7817,1.77,0.05565767392432662
gridpp-ps-lat.ecdf.ed.ac.uk,perfsonar-latency.grid.surfsara.nl,1570238069000,8.982500000000002,8.91,0.2377430335467267
perfsonar-latency.grid.surfsara.nl,gridpp-ps-lat.ecdf.ed.ac.uk,1570238145000,10.106950000000001,10.09,0.0974518556348039
perfsonar-latency.grid.surfsara.nl,gridpp-ps-lat.ecdf.ed.ac.uk,1570238025000,10.547416666666667,10.42,0.4605650439647176
perfsonar-latency.grid.surfsara.nl,gridpp-ps-lat.ecdf.ed.ac.uk,1570237965000,10.380800000000002,10.25,0.42520116023673615
perfsonar-latency.grid.surfsara.nl,gridpp-ps-lat.ecdf.ed.ac.uk,1570237845000,10.140616666666668,10.13,0.07475149756953967
perfsonar-2.t2.ucsd.edu,ps1.kipt.kharkov.ua,1570238125000,97.53388333333335,146.26,0.09874927707189683
grid-perfsonar.hpc.susx.ac.uk,perfsonar-latency.esc.qmul.ac.uk,1570238175000,2.3461499999999997,2.33,0.1741809715018645
perfsonar-de-kit.gridka.de,perfsonar-ps-03.desy.de,1570238137000,6.502600000000001,6.49,0.15839267659838316
ps1.kipt.kharkov.ua,perfsonar-ow.cnaf.infn.it,1570238053000,27.011400000000002,27.01,0.04029524372263631
llrpsonar1.in2p3.fr,lpnhe-psl.in2p3.fr,1570237973000,-19.915716666666672,-20.09,0.5965340055036444
llrpsonar1.in2p3.fr,lpnhe-psl.in2p3.fr,1570237912000,-19.990949999999998,-20.11,0.5016937287828104
perfsonar-ps.ndgf.org,lapp-ps02.in2p3.fr,1570238199000,17.125466666666668,17.12,0.04587790559977893
perfsonar-ps.ndgf.org,lapp-ps02.in2p3.fr,1570238079000,17.143033333333328,17.15,0.06332297283679043
perfsonar2.na.infn.it,t2ps-latency.physics.ox.ac.uk,1570238193000,19.66361666666667,19.64,0.07344444423432515
ps-latency.atlas.unimelb.edu.au,t2ps-latency.physics.ox.ac.uk,1570238061000,122.96701666666665,122.96,0.044165594326604156
ps-latency.atlas.unimelb.edu.au,t2ps-latency.physics.ox.ac.uk,1570238181000,122.9347,122.9,0.12288304737974799
lcg-lat.sfu.computecanada.ca,perfson1.zeuthen.desy.de,1570238157000,86.96019999999999,86.93,0.15021748677611815
perfsonar1.ihepa.ufl.edu,t1-pfsn2.jinr-t1.ru,1570238160000,75.52376666666667,75.49,0.1578146979494905
perfsonar-2.t2.ucsd.edu,lcgps01.gridpp.rl.ac.uk,1570238125000,67.72578333333334,67.71,0.10231024576692588
perfsonar2.roma1.infn.it,heplnx129.pp.rl.ac.uk,1570238207000,15.311499999999999,15.3,0.07791501780786556
perfsonar2.roma1.infn.it,heplnx129.pp.rl.ac.uk,1570238087000,15.361716666666677,15.3,0.23274067053745087
psl01.pic.es,perfsonar01.hep.wisc.edu,1570238119000,69.16136666666668,69.16,0.0537909430625228
perfsonar-ps-03.desy.de,ccperfsonar2.in2p3.fr,1570238188000,69.01929883138564,72.11,19.255516405155973
btw-lat.t1.grid.kiae.ru,perfson1.zeuthen.desy.de,1570238199000,37.280167224080266,37.13,0.3704534491529052
btw-lat.t1.grid.kiae.ru,perfson1.zeuthen.desy.de,1570238139000,37.33811036789298,37.18,0.38606488423882784
ps002.gla.scotgrid.ac.uk,perfsonar2.na.infn.it,1570238146000,22.903933333333335,22.9,0.03388503438917477
perfsonar-ps.ndgf.org,lat-utoronto.scinet.utoronto.ca,1570238220000,60.06316666666667,60.03,0.7541566850168179
ps-02.lnl.infn.it,perfsonar-l.ct.infn.it,1570238176000,9.926066666666664,9.91,0.16069182375660007
psonar.cis.gov.pl,llrpsonar1.in2p3.fr,1570238151000,49.8924874791319,49.88,0.08048469255941218
psonar.cis.gov.pl,llrpsonar1.in2p3.fr,1570237910000,50.050916666666645,50.04,0.11740383180383086
psl01-gva.cern.ch,perfsonar-owamp.accre.vanderbilt.edu,1570238214000,52.97944999999999,52.98,0.14235120008860722
psl01-gva.cern.ch,perfsonar-owamp.accre.vanderbilt.edu,1570238094000,52.96121666666668,52.92,0.6829346135530758
psl01-gva.cern.ch,perfsonar-owamp.accre.vanderbilt.edu,1570238034000,52.97075000000001,52.93,0.804920454144383
psl01-gva.cern.ch,perfsonar-owamp.accre.vanderbilt.edu,1570237974000,52.93196666666666,52.93,0.04496812451306168
ps-londhx1.ja.net,lcg-sonar01.hep.ucl.ac.uk,1570238100000,1.9422166666666665,1.94,0.02898711878672242
perfsonar-latency.esc.qmul.ac.uk,pygrid-sonar2.lancs.ac.uk,1570237637000,6.824966666666668,6.82,0.030066574279237254
perfsonar-latency.esc.qmul.ac.uk,pygrid-sonar2.lancs.ac.uk,1570238118000,6.829616026711186,6.81,0.11795709362645651
perfsonar-latency.esc.qmul.ac.uk,pygrid-sonar2.lancs.ac.uk,1570237650000,6.822100000000001,6.82,0.03338048331984827
perfsonar2.roma1.infn.it,lhcperfmon.bnl.gov,1570238117000,44.32908333333334,44.33,0.03960630912142926
hcc-ps01.unl.edu,heplnx129.pp.rl.ac.uk,1570238145000,51.41496666666667,51.38,0.13177632142721565
gridpp-ps-lat.ecdf.ed.ac.uk,perfsonar-ps.ndgf.org,1570238063000,16.52336666666667,16.47,0.18464921397672462
grid-perfsonar.hpc.susx.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238149000,6.829516666666667,6.84,0.0619967718693661
grid-perfsonar.hpc.susx.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238214000,6.7848500000000005,6.77,0.05408306111898623
marperf02.in2p3.fr,lpnhe-psl.in2p3.fr,1570237974000,-6.497733333333331,-6.64,0.4838131824946025
psl01.pic.es,lcg-lat.sfu.computecanada.ca,1570238156000,80.57291666666664,80.14,1.473179665345979
perfsonar-2.t2.ucsd.edu,pship01.csc.fi,1570238200000,93.56450000000002,93.54,0.13351310797071536
perfsonar-ps-03.desy.de,perfsonar2.na.infn.it,1570238205000,26.628249999999998,26.59,0.18965434567479167
perfsonar1.ihepa.ufl.edu,perfsonar01.cmsaf.mit.edu,1570238217000,18.36021666666667,18.36,0.12536660794999954
ps-latency.atlas.unimelb.edu.au,lcgps01.gridpp.rl.ac.uk,1570238206000,120.24651666666668,120.24,0.04126782106624492
ps-latency.atlas.unimelb.edu.au,lcgps01.gridpp.rl.ac.uk,1570237965000,120.30361666666664,120.3,0.07719511894471622
hepsonar2.ph.liv.ac.uk,serv04.hep.phy.cam.ac.uk,1570238216000,3.309683333333334,3.31,0.05599761651673719
ps-01.lnl.infn.it,perfson1.zeuthen.desy.de,1570238139000,24.364666666666665,24.35,0.11851254035848785
ps-01.lnl.infn.it,perfson1.zeuthen.desy.de,1570238079000,24.374083333333328,24.36,0.10417529964226434
btw-lat.t1.grid.kiae.ru,ps1.ochep.ou.edu,1570238178000,-702.3938666666667,-702.49,0.3795629709137723
ps-londhx1.ja.net,gridpp-ps-lat.ecdf.ed.ac.uk,1570238222000,7.32988333333333,7.33,0.03318864849446101
ps002.gla.scotgrid.ac.uk,perfsonar-latency.grid.pub.ro,1570238169000,26.312583333333333,26.25,0.6507655694556135
ccperfsonar2.in2p3.fr,t2ps-latency.physics.ox.ac.uk,1570238084000,27.083833333333306,41.575,7.117356576629337
144.206.131.133,t1-pfsn2.jinr-t1.ru,1570238180000,7.623400000000001,7.56,0.20595170955024059
gridpp-ps-lat.ecdf.ed.ac.uk,perfsonar-ow.cnaf.infn.it,1570238054000,18.5159,18.46,0.1746344467738252
perfsonar2.roma1.infn.it,hepsonar2.ph.liv.ac.uk,1570238145000,22.1256,22.12,0.061166221615092976
lapp-ps02.in2p3.fr,ps0002.m45.ihep.su,1570238118000,93.41666666666671,142.715,8.98394621285967
lcgps01.gridpp.rl.ac.uk,perfsonar2-grid.uaic.ro,1570238206000,29.787566666666663,29.76,0.4004111373187426
perfsonar-latency.grid.pub.ro,mwt2-ps01.campuscluster.illinois.edu,1570238147000,61.08276666666667,61.07,0.08910861661789804
perfsonar-de-kit.gridka.de,perfsonar2.cc.kek.jp,1570238182000,81.99733333333333,81.99,0.04853063179294334
perfsonar1.ihepa.ufl.edu,pship01.csc.fi,1570238166000,70.21593333333333,70.19,0.1311962736598191
psl01.pic.es,btw-lat.grid.kiae.ru,1570238105000,96.76065217391299,147.35,8.402781018144125
psl01.pic.es,btw-lat.grid.kiae.ru,1570238165000,96.06138333333342,145.56,8.212964563403535
perfsonar-2.t2.ucsd.edu,perfsonar01.datagrid.cea.fr,1570238140000,83.72223333333334,83.7,0.10643313498259033
psmsu01.aglt2.org,mwt2-ps01.campuscluster.illinois.edu,1570238174000,4.16455,4.21,0.08280980718892342
psmsu01.aglt2.org,mwt2-ps01.campuscluster.illinois.edu,1570237153000,4.176933333333333,4.17,0.02950020715558151
psmsu01.aglt2.org,mwt2-ps01.campuscluster.illinois.edu,1570238054000,4.087533333333333,4.08,0.039664201604077305
psmsu01.aglt2.org,mwt2-ps01.campuscluster.illinois.edu,1570237513000,4.173166666666667,4.17,0.018937763566189363
psmsu01.aglt2.org,mwt2-ps01.campuscluster.illinois.edu,1570237994000,4.115450000000001,4.11,0.030883612159201865
psmsu01.aglt2.org,mwt2-ps01.campuscluster.illinois.edu,1570237874000,4.1002833333333335,4.09,0.13418924344207162
psmsu01.aglt2.org,mwt2-ps01.campuscluster.illinois.edu,1570238114000,4.031366666666666,4.03,0.0323130348655496
hepsonar2.ph.liv.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238177000,2.744699999999999,2.73,0.07030346127088383
hepsonar2.ph.liv.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238222000,2.7908833333333343,2.79,0.06498502177852643
hepsonar2.ph.liv.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238162000,2.7457166666666675,2.73,0.06558063526851672
uct2-net1.mwt2.org,lcg-lat.sfu.computecanada.ca,1570238189000,26.13901666666666,25.52,2.0199914685600917
psonar4.fnal.gov,llrpsonar1.in2p3.fr,1570238151000,74.17851666666665,73.93,0.7529889107564746
ps-01.lnl.infn.it,ps0002.m45.ihep.su,1570238071000,34.54658333333333,34.53,0.09186852773876843
psl01-gva.cern.ch,psnr-farm10.slac.stanford.edu,1570238026000,74.41263333333333,74.42,0.022775693671593232
psl01-gva.cern.ch,psnr-farm10.slac.stanford.edu,1570238207000,74.49028333333334,74.49,0.02671615720038263
perfsonar-latency.grid.surfsara.nl,psl01.pic.es,1570238050000,23.150566666666663,23.15,0.054748018736348415
perfsonar-latency.grid.surfsara.nl,psl01.pic.es,1570237870000,23.15123333333333,23.13,0.19026160644987963
perfsonar-latency.grid.surfsara.nl,psl01.pic.es,1570238110000,23.14751666666667,23.15,0.03300504591052038
btw-lat.t1.grid.kiae.ru,psmsu01.aglt2.org,1570238178000,75.53939899833054,75.45,0.24456968321710093
perfsonar2.nipne.ro,perfson1.ppgrid1.rhul.ac.uk,1570238131000,21.915100000000006,21.91,0.04251262557562566
perfsonar2.nipne.ro,perfson1.ppgrid1.rhul.ac.uk,1570238071000,21.901366666666664,21.89,0.13618296108136624
lcg-pslat.uw.computecanada.ca,perfsonar01.lcg.cscs.ch,1570238135000,57.48235,57.48,0.048655018583218725
psonar4.fnal.gov,pship01.csc.fi,1570238176000,72.37013333333334,72.35,0.09572694964788608
uct2-net1.mwt2.org,ps1.ochep.ou.edu,1570238191000,-774.1185333333332,-774.18,1.329653782840563
psonar.cis.gov.pl,heplnx129.pp.rl.ac.uk,1570238081000,14.515183333333338,14.5,0.08841737982747247
psonar.cis.gov.pl,heplnx129.pp.rl.ac.uk,1570238021000,13.506377295492486,13.5,0.053129739010369735
psonar.cis.gov.pl,heplnx129.pp.rl.ac.uk,1570237961000,14.495418060200672,14.48,0.07605496037895139
lcgps01.gridpp.rl.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238195000,8.153366666666665,8.13,0.0807939697969815
lcgps01.gridpp.rl.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238075000,8.139916666666668,8.12,0.0927028930988073
lcgps01.gridpp.rl.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238135000,8.127083333333333,8.11,0.08097526199744931
perfsonar1.ihepa.ufl.edu,psonar.cis.gov.pl,1570238216000,63.55401666666668,63.54,0.2554395552550328
perfsonar-ow.cnaf.infn.it,perfsonar40-otc.hnsc.otc-service.com,1570238158000,41.595249999999986,62.395,3.4124319498709426
ps-londhx1.ja.net,perfmon.dur.scotgrid.ac.uk,1570238160000,4.914616666666666,4.92,0.044349217079397915
ps-londhx1.ja.net,perfmon.dur.scotgrid.ac.uk,1570238173000,4.9204,4.92,0.11623757281246601
perfsonar-2.t2.ucsd.edu,repos.indiacms.res.in,1570238199000,152.7434333333333,152.72,0.11221948236479426
psl01.pic.es,psonar4.fnal.gov,1570238065000,71.67051666666666,71.58,0.23889935061071682
psl01.pic.es,psonar4.fnal.gov,1570238125000,71.65055369127516,71.57,0.2597033584025613
psonar4.fnal.gov,ps1.kipt.kharkov.ua,1570238177000,70.61605,70.6,0.06127721844209367
sbgperfps2.in2p3.fr,perfsonar02.datagrid.cea.fr,1570238137000,8.96856666666666,14.044999999999998,4.691776594449297
perfsonar-ps.ndgf.org,ps-latency.lhcmon.triumf.ca,1570238138000,77.13709999999999,76.9,0.8225295881202894
perfsonar-ps.ndgf.org,ps-latency.lhcmon.triumf.ca,1570238198000,76.95218333333334,76.89,0.23852966214335294
lcgps01.gridpp.rl.ac.uk,ps-londhx1.ja.net,1570238213000,5.363916666666666,5.36,0.030482121353708702
uct2-net1.mwt2.org,ps-latency.lhcmon.triumf.ca,1570238233000,14.654049999999994,14.65,0.05666654656850017
uct2-net1.mwt2.org,t2ps-latency.physics.ox.ac.uk,1570238168000,47.72896666666667,47.74,0.07242880795803709
btw-lat.t1.grid.kiae.ru,gridpp-ps-lat.ecdf.ed.ac.uk,1570238145000,33.43736227045074,33.29,0.3338239826583015
btw-lat.t1.grid.kiae.ru,gridpp-ps-lat.ecdf.ed.ac.uk,1570238085000,33.86311036789298,33.5,0.9644632301270425
perfsonar2.nipne.ro,psonar.cis.gov.pl,1570238177000,17.193455759599328,17.21,0.1266239854274255
uct2-net1.mwt2.org,psl.hpc.utfsm.cl,1570238185000,74.01289999999999,73.92,0.43569055150033603
lcg-lat.sfu.computecanada.ca,perfsonar02-iep-grid.saske.sk,1570238140000,81.33502546689303,81.28,0.5140430716265522
perfsonar2.roma1.infn.it,ps-latency.hepnetcanada.ca,1570238087000,79.44881666666666,79.72,0.384675750542656
ps1.kipt.kharkov.ua,perfsonar2.nipne.ro,1570238172000,25.140249999999998,37.7,0.050495255552708514
hepsonar2.ph.liv.ac.uk,atlas-npt1.bu.edu,1570238058000,41.9794,41.96,0.11838485263467337
hepsonar2.ph.liv.ac.uk,atlas-npt1.bu.edu,1570238178000,41.97901666666667,41.96,0.07672591732191224
ccperfsonar2.in2p3.fr,psum02.itep.ru,1570237932000,13.237504187604696,12.97,0.6416224478307734
perfsonar-latency.grid.surfsara.nl,perfsonar-latency.grid.pub.ro,1570237896000,17.569316666666662,17.5,0.4566654863123432
perfsonar-latency.grid.surfsara.nl,perfsonar-latency.grid.pub.ro,1570238197000,17.312633333333338,17.27,0.3805667688534504
psl01-gva.cern.ch,atlas-npt1.bu.edu,1570237895000,49.06238333333334,49.03,0.16730257934519585
t1-pfsn2.jinr-t1.ru,2001:67c:1bdc:100::133,1570238194000,6.680949999999998,6.67,0.10682975943060058
ps002.gla.scotgrid.ac.uk,btw-lat.grid.kiae.ru,1570238201000,82.11613333333324,124.295,8.157587759190147
lcg-pslat.uw.computecanada.ca,hepsonar2.ph.liv.ac.uk,1570238160000,60.11343333333334,60.11,0.06316021075188244
atrogr007.nipne.ro,sonar2.itim-cj.ro,1570238067000,3.8134499999999996,3.8,0.06190528383479611
psl01.pic.es,hcc-ps01.unl.edu,1570238065000,75.84023333333334,75.82,0.2634348981352997
psonar4.fnal.gov,perfsonar-ow.cnaf.infn.it,1570238170000,61.47679999999999,61.48,0.05638936069862823
ps-londhx1.ja.net,perfsonar-latency.grid.surfsara.nl,1570238223000,4.815933333333333,4.82,0.03368672669695821
llrpsonar1.in2p3.fr,perfsonar-latency.esc.qmul.ac.uk,1570238000000,-12.446783333333334,-12.47,0.08447970005996845
llrpsonar1.in2p3.fr,perfsonar-latency.esc.qmul.ac.uk,1570238181000,-12.405483333333335,-12.41,0.04152227982929427
psonar4.fnal.gov,lcgps01.gridpp.rl.ac.uk,1570238166000,67.40604999999998,67.4,0.09937419601351921
perfsonar-latency.esc.qmul.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570237722000,4.45165,4.43,0.1343817106851474
uct2-net1.mwt2.org,perfsonar2.na.infn.it,1570238189000,65.89453333333333,65.89,0.06097635242908193
btw-lat.t1.grid.kiae.ru,perfsonar2.na.infn.it,1570238071000,42.9958,42.99,0.04577146126864074
perfsonar-ow.cnaf.infn.it,btw-lat.grid.kiae.ru,1570238216000,26.44676666666666,26.45,0.04500606132017722
psonar.cis.gov.pl,perfsonar01.hep.wisc.edu,1570237885000,66.05667779632724,66.05,0.07352885269141259
perfsonar-latency.grid.pub.ro,perfsonar2.roma1.infn.it,1570237962000,18.350683333333325,18.22,1.0055859153028923
perfsonar-latency.grid.pub.ro,perfsonar2.roma1.infn.it,1570238203000,18.496716666666664,18.45,0.2966581417314474
perfsonar2.roma1.infn.it,gridpp-ps-lat.ecdf.ed.ac.uk,1570238216000,23.449616666666664,23.41,0.14280646480075365
perfsonar2.roma1.infn.it,gridpp-ps-lat.ecdf.ed.ac.uk,1570238156000,23.612733333333335,23.6,0.07549963943990436
perfsonar-2.t2.ucsd.edu,perfsonar1.ihepa.ufl.edu,1570238169000,46.44151666666667,46.42,0.11993553708369994
ps1.kipt.kharkov.ua,t2-pfsn2.jinr.ru,1570238125000,15.680233333333332,15.68,0.019251291442971313
ps1.kipt.kharkov.ua,t2-pfsn2.jinr.ru,1570238185000,15.7588,15.75,0.04987878640597947
lcg-pslat.uw.computecanada.ca,ps-latency.lhcmon.triumf.ca,1570238163000,13.779850000000003,13.52,0.9175422665105587
ps-01.lnl.infn.it,tech-ps.hep.technion.ac.il,1570238216000,47.03756666666667,47.01,0.1954654587275091
lcgps01.gridpp.rl.ac.uk,btw-lat.grid.kiae.ru,1570238070000,80.29108333333338,123.22,9.027456138159236
marperf02.in2p3.fr,ccperfsonar2.in2p3.fr,1570238039000,11.852016666666668,11.8,0.24996686391511092
uct2-net1.mwt2.org,atrogr007.nipne.ro,1570238235000,66.16096666666665,66.14,0.15930180650436943
ps-latency.lhcmon.triumf.ca,perfsonar01.datagrid.cea.fr,1570238120000,85.16148333333334,85.15,0.07254860248290267
grid-perfsonar.hpc.susx.ac.uk,serv04.hep.phy.cam.ac.uk,1570238149000,5.728483333333333,5.72,0.045139041367263835
ps002.gla.scotgrid.ac.uk,perfsonar-latency.grid.surfsara.nl,1570238006000,9.208066666666664,9.2,0.04249622205430603
ps002.gla.scotgrid.ac.uk,perfsonar-latency.grid.surfsara.nl,1570238127000,9.211099999999998,9.21,0.045805276260855954
uct2-net1.mwt2.org,pygrid-sonar2.lancs.ac.uk,1570238152000,53.30304999999999,53.3,0.035040892777819736
perfsonar-latency.grid.surfsara.nl,perfmon.dur.scotgrid.ac.uk,1570237796000,7.86015,7.85,0.04917462929872141
psonar4.fnal.gov,psl01.pic.es,1570238159000,67.60808333333331,67.6,0.04655992256102847
perfsonar-de-kit.gridka.de,ps-latency.hepnetcanada.ca,1570238236000,84.35869999999998,84.33,0.10024125897054556
psl01-gva.cern.ch,t1-pfsn2.jinr-t1.ru,1570237939000,29.306933333333333,29.29,0.062028989638358144
psl01-gva.cern.ch,t1-pfsn2.jinr-t1.ru,1570237999000,29.27565,29.27,0.01836420884946185
sbgperfps2.in2p3.fr,perfsonar2.nipne.ro,1570238208000,23.394816666666664,35.53,4.9901743088849635
btw-lat.t1.grid.kiae.ru,perfmon.dur.scotgrid.ac.uk,1570238186000,30.982374581939798,30.82,0.376235596716825
btw-lat.t1.grid.kiae.ru,perfmon.dur.scotgrid.ac.uk,1570238126000,31.016110183639412,30.81,0.5055020095732599
lcg-pslat.uw.computecanada.ca,ps-latency.atlas.unimelb.edu.au,1570238162000,106.73000000000002,106.71,0.2549287482153917
uct2-net1.mwt2.org,perfsonar02-iep-grid.saske.sk,1570238192000,168.1407333333334,61.95,703.274010166826
ps-latency.atlas.unimelb.edu.au,perfsonar-ps-01.desy.de,1570238198000,137.3783666666667,137.37,0.08994071504175405
ps-latency.atlas.unimelb.edu.au,perfsonar-ps-01.desy.de,1570238018000,137.94353333333336,137.38,8.203689973555937
psonar4.fnal.gov,perfsonar01.lcg.cscs.ch,1570238153000,54.49721666666666,54.42,0.39187253844699155
lcgps01.gridpp.rl.ac.uk,perfsonar-owamp.accre.vanderbilt.edu,1570238177000,52.89743333333333,52.9,0.0348675430100191
ccperfsonar2.in2p3.fr,lhcone.test.manlan.internet2.edu,1570237930000,23.261633333333346,23.01,0.5768333082924004
perfsonar2.roma1.infn.it,psonar1.lal.in2p3.fr,1570238157000,169.1725166666666,263.85,31.558413286576837
uct2-net1.mwt2.org,perfsonar-latency.esc.qmul.ac.uk,1570238173000,46.86985,46.85,0.06701102521227346
ps-latency.lhcmon.triumf.ca,btw-lat.grid.kiae.ru,1570238145000,92.05031666666667,92.05,0.04755067180270803
lapp-ps02.in2p3.fr,lcg-lat.sfu.computecanada.ca,1570238204000,74.87529999999998,111.32499999999999,1.8357965328434414
lapp-ps02.in2p3.fr,lcg-lat.sfu.computecanada.ca,1570238023000,94.76505016722409,143.345,11.61920420116568
mwt2-ps01.campuscluster.illinois.edu,uct2-net1.mwt2.org,1570238213000,1.9884666666666668,1.98,0.04112155422916579
mwt2-ps01.campuscluster.illinois.edu,uct2-net1.mwt2.org,1570238183000,1.9920333333333333,1.98,0.04798123475786016
uct2-net1.mwt2.org,heplnx129.pp.rl.ac.uk,1570238225000,45.220533333333336,45.2,0.07100973329214975
hepsonar2.ph.liv.ac.uk,ps1.ochep.ou.edu,1570238208000,-724.5132833333334,-724.72,3.2102454817436583
psonar4.fnal.gov,psbud01.kfki.hu,1570238167000,59.87039999999998,59.83,0.15923726532023416
sonar2.itim-cj.ro,perfsonar1.icepp.jp,1570238179000,121.54463333333334,182.29,0.10862104870706318
sonar2.itim-cj.ro,perfsonar1.icepp.jp,1570238059000,119.15930000000004,119.14,0.2299916882556121
perfsonar-ow.cnaf.infn.it,perfsonar-latency.grid.surfsara.nl,1570238184000,13.310766666666666,13.29,0.06838917230738274
llrpsonar1.in2p3.fr,tech-ps.hep.technion.ac.il,1570237935000,16.973400000000005,16.97,0.037533629365321515
lcg-pslat.uw.computecanada.ca,perfsonar-latency.esc.qmul.ac.uk,1570238155000,56.55778333333332,84.815,0.07719188033005062
lcgps01.gridpp.rl.ac.uk,llrpsonar1.in2p3.fr,1570238077000,27.67613333333334,27.67,0.034675383519468486
ps-londhx1.ja.net,epgperf.ph.bham.ac.uk,1570238104000,2.3112000000000004,2.31,0.03906695107973832
psonar.cis.gov.pl,perfsonar1.ihepa.ufl.edu,1570237930000,63.73348333333335,63.72,0.0962048147905753
ps-02.lnl.infn.it,perfsonar02.datagrid.cea.fr,1570238170000,10.385792988313854,10.39,0.041009757594359306
uct2-net1.mwt2.org,hepsonar2.ph.liv.ac.uk,1570238211000,50.38158333333334,50.37,0.0703348637274256
uct2-net1.mwt2.org,hepsonar2.ph.liv.ac.uk,1570238151000,50.40421666666668,50.39,0.0701050620299435
mwt2-ps01.campuscluster.illinois.edu,atlas-npt1.bu.edu,1570238213000,19.696716666666667,19.69,0.04956194496676731
ps-01.lnl.infn.it,perfsonar01.datagrid.cea.fr,1570238177000,14.543706176961603,14.55,0.03909178205560015
ps-01.lnl.infn.it,perfsonar01.datagrid.cea.fr,1570238237000,14.557933333333335,14.55,0.12576987804010237
perfsonar-2.t2.ucsd.edu,psbud01.kfki.hu,1570238231000,81.35698333333332,81.35,0.06876820768995548
grid-perfsonar.hpc.susx.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238170000,7.887566666666668,7.88,0.050057422582026265
grid-perfsonar.hpc.susx.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238230000,7.8776166666666665,11.81,0.04675988012055729
marperf02.in2p3.fr,pygrid-sonar2.lancs.ac.uk,1570238059000,9.864366666666665,9.86,0.03128789258199136
marperf02.in2p3.fr,pygrid-sonar2.lancs.ac.uk,1570238119000,9.874583333333334,9.87,0.033002419944940874
lhc-latency.twgrid.org,lat-utoronto.scinet.utoronto.ca,1570237964000,165.65651666666668,165.64,0.2017887502370286
lhc-latency.twgrid.org,lat-utoronto.scinet.utoronto.ca,1570237784000,165.5645166666667,165.55,0.04967661813055454
psl01.pic.es,mwt2-ps01.campuscluster.illinois.edu,1570238103000,67.51415000000001,67.51,0.0367778579220346
psum05.aglt2.org,uct2-net1.mwt2.org,1570238186000,3.6796999999999986,3.67,0.03749991111100576
perfsonar-ow.cnaf.infn.it,repos.indiacms.res.in,1570238168000,85.43113333333335,85.43,0.030144909280930464
mwt2-ps01.campuscluster.illinois.edu,ps-latency.hepnetcanada.ca,1570238222000,23.312166666666666,23.29,0.09394664561453069
perfsonar-2.t2.ucsd.edu,heplnx129.pp.rl.ac.uk,1570238175000,72.31541666666668,72.29,0.1030007753476753
perfsonar-latency.grid.surfsara.nl,hepsonar2.ph.liv.ac.uk,1570237835000,8.618166666666665,8.61,0.06835914146785503
perfsonar-latency.grid.surfsara.nl,hepsonar2.ph.liv.ac.uk,1570238195000,8.625283333333332,8.61,0.06524762873511623
perfsonar-latency.grid.surfsara.nl,hepsonar2.ph.liv.ac.uk,1570238135000,8.655049999999997,8.65,0.07671808239695946
lpsc-perfsonar2.in2p3.fr,clrperf-owamp.in2p3.fr,1570238131000,25.03494156928213,25.21,4.141470945317582
perfsonar-latency.grid.pub.ro,gridpp-ps-lat.ecdf.ed.ac.uk,1570238147000,24.415916666666664,24.41,0.10842428874052573
hcc-ps01.unl.edu,ps-01.lnl.infn.it,1570238220000,62.47583333333332,62.47,0.0337041870132213
perfsonar2.nipne.ro,lat-utoronto.scinet.utoronto.ca,1570238089000,69.96813333333331,69.95,0.1418890959713096
perfsonar2.nipne.ro,lat-utoronto.scinet.utoronto.ca,1570238029000,70.00925,69.91,1.5056591925687126
btw-lat.t1.grid.kiae.ru,atrogr007.nipne.ro,1570238191000,40.73993322203672,40.52,0.7008204080137914
btw-lat.t1.grid.kiae.ru,atrogr007.nipne.ro,1570238131000,40.78178929765886,40.56,0.5425472336626787
ccperfsonar2.in2p3.fr,hcc-ps01.unl.edu,1570238028000,44.94439799331103,44.77,0.44298080708703197
psonar3.fnal.gov,fiona-r-uva.vlan7.uvalight.net,1570238205000,50.70750833333334,50.68,0.15810874400410505
